angle_deg,route_h1,route_h2,route_h3,route_h4,route_entropy
0.4748021582096058,0.025682135828211453,0.475401973903233,0.4765855649166888,0.02233032535186671,0.6388616437249574
7.456184171295487,0.017327197696403437,0.3893977274990944,0.522399926372681,0.07087514843182117,0.695618955782756
-3.1157866600794755,0.05591460826885798,0.4773737827904347,0.41698788623201094,0.04972372270869634,0.7417064315831295
1.805819645794294,0.037103338390487434,0.43508363313082915,0.4993512888847839,0.02846173959389941,0.6725680429879647
3.6736874667908737,0.02244360972412578,0.40393499716213666,0.5300091503839289,0.04361224272980857,0.6668672119928054
-2.891724459529758,0.044213653690277466,0.49264407875705934,0.43782689978656725,0.02531536776609599,0.6790401731797491
0.3819697299198026,0.07110621511846561,0.43297974633731545,0.4637490003203561,0.032165038223862866,0.733829964283552
5.304947665570452,0.041353155715784885,0.41516765338349826,0.5074554966229903,0.036023694277726566,0.6929665421383989
8.183586279811003,0.024410562306155095,0.3286203183058119,0.5443558789648613,0.10261324042317177,0.7365071339670402
-6.978754438463691,0.07680974945504244,0.5491376577110777,0.3322831778298699,0.04176941500401006,0.7393987329303637
8.668387846148569,0.008899486029169207,0.36683139548858845,0.5666862908698728,0.05758282761236963,0.6464141583275372
-9.896422683691357,0.08989204380292547,0.5651080771762199,0.32588149255413795,0.019118386466716663,0.7070148095595558
5.05955007195508,1.0057203193927625e-06,0.39073624455348854,0.5287836362753595,0.08047911345083257,0.6541998763507468
6.210536606344903,0.0031596421702855763,0.33778052442461803,0.5466409919155069,0.11241884148958944,0.6929618404764375
-7.264718969148369,0.10868017801542473,0.5138293606615177,0.32686156756350354,0.05062889375955399,0.7933955995594265
-1.6219269817362978,0.039246390137341554,0.4696530278466874,0.4486066304504354,0.04249395156553563,0.7039204047617332
6.305125559900912,1.0862567557282976e-06,0.35436040591164175,0.558424386408668,0.08721412142293461,0.653360667017648
20.28542379369221,9.86610688275171e-07,0.16896009321055908,0.6369044857545924,0.19413443442416023,0.6535384364510489
32.569238957325815,1.0198981775410785e-06,0.08532335778615338,0.561070328978353,0.35360529333731605,0.6505598957447095
35.860473161960684,9.913598150431673e-07,0.08149782594475989,0.5298084238167142,0.38869275887871096,0.6551279655832442
30.26007165644417,1.0297342569814122e-06,0.08256773148650645,0.6302650685916669,0.28716617018756957,0.6168853183085683
34.51698841102174,9.283030920354503e-07,0.0473908380938987,0.5702930056977301,0.3823152279052791,0.600451315690964
24.52846965394288,9.422594910404726e-07,0.1406350470174231,0.6437251239685319,0.21563888675455403,0.6421822679172373
23.970422959853458,9.459317644264707e-07,0.15795363585501765,0.6112428148837542,0.23080260332946373,0.6714311960394908
27.262539011007032,9.061762104153427e-07,0.14132652112028662,0.5982393318741787,0.26043324082932434,0.6739455597509525
23.588120551342932,0.019953537072366082,0.09172952623703202,0.6660088298255041,0.2223081068650978,0.6508158389983896
26.92122878224957,0.012664195174292308,0.13067032868541714,0.6253613908990642,0.2313040852412263,0.6877678934630105
38.96248122821629,0.009777980576816482,0.023141741881519254,0.5035338268131693,0.463546450728495,0.6018037604037121
31.46665435222242,1.022268227115994e-06,0.02058022588344085,0.6275120752058776,0.3519066766424545,0.5337100592639485
26.801361348416798,0.028405855413987897,0.15598353197133302,0.6011664559003415,0.21444415671433759,0.7408819940842865
25.430492396175705,1.0444947989675222e-06,0.09726802218004123,0.6425805657871652,0.2601503675379948,0.6211938623321457
39.04078981415044,1.022515868761835e-06,0.05029816845254573,0.46679166255962695,0.48290914647195854,0.6185937210908673
28.889564192942267,1.0249270516911834e-06,0.08971274712572387,0.619130731187587,0.29115549675963737,0.6293149637025147
39.60789501761179,9.93454198283891e-07,9.93454198283891e-07,0.4827033309520178,0.5172946821395855,0.49958859498003394
30.31045338212542,0.0465812704425657,0.10932649733278822,0.5647179317599065,0.27937430046473954,0.7673581142345315
30.423322580524477,0.03607644339948996,0.08114388919828715,0.576588373036575,0.30619129436564807,0.7238878833804316
37.93081047432001,0.0027078006704761037,0.03537188040507763,0.5267651336654443,0.43515518525900193,0.6015629189807948
34.855348364300795,9.534522195845624e-07,0.11040950863402406,0.519980748028277,0.3696087898854793,0.6861680472039594
31.613057277056452,0.014124384217685417,0.09484973634301838,0.5552715163100066,0.3357543631292896,0.7045270754424434
28.532990076725167,0.022561571173144352,0.09775643526300741,0.5707913249466706,0.30889066861717757,0.7183096687232472
37.563757188365614,9.7465723678688e-07,0.047253308000313944,0.48802330730650867,0.4647224100359406,0.6134840021222733
28.232922998137767,1.0148837525100067e-06,0.08476187746091234,0.6064821914498859,0.30875491620544915,0.6314238230274916
38.45519152336935,0.014997886721830639,0.07550206587023345,0.44948054154868633,0.4600195058592497,0.7030882726185158
21.37430704243723,1.030248189323726e-06,0.15066720056540575,0.6729443826146139,0.1763873865717911,0.6187520606727988
28.59993723802326,1.0685248771145942e-06,0.09430278662640221,0.609771216353305,0.2959249284954156,0.638144322468399
30.39029639755718,0.009723411557463948,0.08809015054855933,0.6019127313489251,0.3002737065450516,0.6678672762714112
39.018763911636995,1.078272571372105e-06,0.023514858284229164,0.5084942902923477,0.46798977315085183,0.5680197214342385
25.019984933295163,0.013361036453360415,0.11512158403084244,0.6026778978362257,0.2688394816795714,0.6960010442077642
36.120782945242176,9.737547812614262e-07,0.06001080903222247,0.5205288759412381,0.41945934127175827,0.6298212977330638
33.52942399997187,0.0014682095492983408,0.09185229563800935,0.5442982930824796,0.3623812017302127,0.6692620000630463
34.34171808562246,0.0111850560439281,0.02594744208624138,0.5698783775636642,0.39298912430616634,0.6005294847721921
32.59244365680407,0.005785890644535357,0.03655117754233438,0.6041165652381383,0.3535463665749919,0.5935422710444644
39.4312141692316,1.0512150217685324e-06,1.0512150217685324e-06,0.506669394085127,0.4933285034848293,0.49995714745712955
26.653629184226496,1.001520435657762e-06,0.11529948570693112,0.6060826364657653,0.2786168763068679,0.6554343581161626
27.96551119358741,9.204032641588821e-07,0.09329067894705026,0.5864723627640047,0.3202360378856808,0.6484282609799378
24.058235044270326,1.0154876162949865e-06,0.12616249355684359,0.6220070472123154,0.25182944374322486,0.6519528955887175
21.01408110544541,1.0423985266515603e-06,0.16121061042382928,0.6663659088940388,0.17242243828360515,0.6259890381230734
54.25816389950678,1.1080094496483786e-06,1.1080094496483786e-06,0.25643985785633555,0.7435579261247651,0.4106862491894388
68.30928794247816,1.0474364915759644e-06,0.005735703173469578,0.1419575798485924,0.8523056695414464,0.31952598801527415
66.8033763431678,9.69097789702431e-07,0.02139441769843371,0.16090538268907814,0.8176992305146985,0.3901061372002486
52.24811482985158,1.0287567246233092e-06,0.027493409805858772,0.30407054025849034,0.6684350211789263,0.5266350899100047
62.0755805063373,9.339771823860347e-07,0.037246812468452996,0.18732933459806408,0.7754229189563006,0.4570052156716765
59.583929897792494,9.95546797013597e-07,0.028206530337259023,0.20507657433994175,0.7667158997760022,0.4539061276588562
61.89369740976557,0.05827785596643146,0.021494065569158675,0.17282948555318042,0.7473985929112295,0.5548583733840317
63.18550013218126,0.008303988858489016,0.03408229770752782,0.17505333208297644,0.7825603813510068,0.47023098122949264
56.133189817777435,9.652266800933237e-07,0.007298618860019456,0.2542840001488778,0.7384164157644226,0.43860662858628807
69.22701689472913,0.007745072379708439,0.021429675789553806,0.10342295878969215,0.8674022930410457,0.3448398839554016
59.3168007012225,0.04844570616350601,0.022507634257785354,0.2128537484950832,0.7161929110836253,0.5773939221894303
62.56201709729814,0.042558257124125434,9.524389014314439e-07,0.17857299207280045,0.7788677983641726,0.4592477228022795
62.70452367799426,0.018313223791583864,9.84327941816624e-07,0.19348102083716,0.7882047710433142,0.4174198854373623
53.67778793019382,0.0031269531664410463,0.006267644071554916,0.270778504858887,0.719826897903117,0.46182534191979513
51.23730836312748,0.021526482500578648,9.80068565606277e-07,0.31121236876337416,0.6672601686674816,0.5163919080446698
58.2303364699595,9.936220390478475e-07,0.010183608686469395,0.2082525621509332,0.7815628355405584,0.40835375260132806
65.28060176876937,0.051563590754002284,0.04733967750680579,0.14231095265004093,0.7587857790891509,0.5656877099005276
66.30443576583544,0.00299362949419367,0.00474291877703981,0.1927996712815883,0.7994637804471781,0.38886120125955637
64.5997849800413,0.02477414146796301,0.0014231012314594846,0.19373203811532333,0.7800707191852543,0.44193865384635705
52.26409905050446,9.744755669915089e-07,0.017398607725573816,0.3198535386534582,0.6627468791454009,0.5105186254751202
68.2670972306209,0.01245711790313032,1.0208494440979111e-06,0.08896691670759407,0.8985749445398314,0.2640111634796177
66.04073155994567,0.016668180300424836,0.005738918623502431,0.15276416532860887,0.8248287357474638,0.39221608259919455
67.55382733299066,9.774429718017881e-07,9.774429718017881e-07,0.13817329742701676,0.8618247476870398,0.28973810317355037
60.466083059503546,1.0139008620896054e-06,0.03468517428925177,0.19831348824188233,0.7670003235680037,0.4623257207686532
68.31270870201465,0.03187755040275015,1.0118805893117215e-06,0.10891927662451414,0.8592021610921463,0.3474978674969988
50.933044759077745,0.022149512722734934,0.04026837009961003,0.30117997409379743,0.6364021430838576,0.6223598309368212
50.60577667863204,0.01766359021224574,9.87256323580233e-07,0.3366697612198573,0.6456656613115733,0.5195767893541895
50.40431146712294,1.0100207647347928e-06,0.001008543207815643,0.339940510783769,0.6590499359876506,0.46783536751134414
55.05537355904913,9.755306520399148e-07,9.755306520399148e-07,0.29438219858766224,0.7056158503510336,0.4371778667226342
54.97139546417966,0.01970874700450635,0.03399559001700494,0.2578168488374954,0.6884788141409932,0.5762184204213703
53.75006668711933,9.446178686171123e-07,0.027888011521961797,0.2668415341369466,0.7052695097232229,0.5039528320708624
61.34111636770791,0.04124253089770177,9.700223468066443e-07,0.17291550974464956,0.7858409893353019,0.45037559758444023
50.77971682066091,0.01888302588486736,0.029779459985699225,0.3130453330311053,0.638292181098328,0.5985304414758931
61.80775735669704,0.016603876574681407,0.0018698699485612713,0.22716121267189818,0.7543650408048592,0.4538034221489325
53.32022306094434,0.015492599212995057,9.762380847841244e-07,0.31235071647133644,0.6721557080775838,0.5013809648987204
63.557474171346186,1.0376221821615106e-06,0.012909037060718578,0.1638802331157039,0.8232096922013953,0.36984506160976316
50.42150708887782,9.640516550691286e-07,0.012157246937905273,0.334600466072839,0.6532413229376005,0.5035778983444309
56.2114039410639,9.76277314252331e-07,0.03252134289174272,0.25403755529817984,0.7134401255327633,0.5052503888563158
68.76682573729228,0.013974952669630775,0.02741873400495939,0.12489011405607345,0.8337161992693363,0.41096982646592617
60.7679275975449,9.947740258519247e-07,0.006300704355648551,0.18492475196055116,0.8087735489097744,0.37200489298683925
