model_seed,method,host_a,host_b,territory_overlap,functional_cost
4,r4_smooth_residual,3,0,0.9775311946868896,0.9934599995613098
4,r4_smooth_residual,3,1,0.9318560361862183,1.0104870796203613
4,r4_smooth_residual,3,2,0.9868113994598389,0.9091615080833435
4,r4_smooth_residual,3,3,1.0,0.0
4,r5_smooth_residual_continuity,0,0,1.0,0.0
4,r5_smooth_residual_continuity,0,1,0.9446840882301331,1.2002713680267334
4,r5_smooth_residual_continuity,0,2,0.8640991449356079,1.1029585599899292
4,r5_smooth_residual_continuity,0,3,0.9494104385375977,0.9934599995613098
4,r5_smooth_residual_continuity,1,0,0.9446840882301331,1.2002713680267334
4,r5_smooth_residual_continuity,1,1,1.0,0.0
4,r5_smooth_residual_continuity,1,2,0.9150631427764893,1.0
4,r5_smooth_residual_continuity,1,3,0.992797315120697,1.0104870796203613
4,r5_smooth_residual_continuity,2,0,0.8640991449356079,1.1029585599899292
4,r5_smooth_residual_continuity,2,1,0.9150631427764893,1.0
4,r5_smooth_residual_continuity,2,2,1.0,0.0
4,r5_smooth_residual_continuity,2,3,0.910038411617279,0.9091615080833435
4,r5_smooth_residual_continuity,3,0,0.9494104385375977,0.9934599995613098
4,r5_smooth_residual_continuity,3,1,0.992797315120697,1.0104870796203613
4,r5_smooth_residual_continuity,3,2,0.910038411617279,0.9091615080833435
4,r5_smooth_residual_continuity,3,3,1.0,0.0
